SKU,UPS,Regualer Price ,Sales Price ,category,Brand 
2002475,64015422396,163.81,245.79,,
2002483,64015422548,163.81,261.69,,
2002491,64015422298,141.68,233.79,,
2002509,64015422356,133.02,212.49,,
2002541,31254600094,2.02,3.19,Health & Beauty,Halls
2007011,89611600150,8.4,13.69,Health & Beauty,Sambucol
2009512,68907634921,25.64,51.29,Medical Supplies, 	MedNeb
2010528,81690701000,13.2,20.99,Health & Beauty,Creative Bioscience
2011260,38151900471,4.83,7.69,Conditioners,Aussie
2011666,7007462711,171.42,285.69,Vital Signs Monitors,Vital
2011674,7007462713,262.26,437.09,,
2011690,7007462725,76.42,16.19,,
2012078,30065047401,10.99,16.69,Eye Drops & Lubricants,Systane
2012441,4116709444,3.52,6.19,Mouthwash,Act
2012581,74312156052,5.72,8.19,Vitamins & Supplements,Nature's Bounty
2014090,4116709980,2.91,5.09,Oral Care,ACT
2014611,85593300020,7.07,11.49,Oral Care,OraCoat
2014751,5265100010,3.73,7.49,Health & Beauty,T.N. Dickinson's
2014918,30023341660,20.56,28.99,Eye Drops & Lubricants,Refresh
2014926,30023430720,17.99,25.19,Eye Drops & Lubricants,Refresh
2016012,32420846570,19.13,30.39,Vitamins & Supplements,Ocuvite
2016053,4770100277,15.3,25.19,Health & Beauty,DenTek
2016079,4770100203,2.79,5.09,Health & Beauty,DenTek
2016244,35497331621,5.99,12.99,Medicine & Drugs,Hyland's
2017580,68142102801,5.64,9.49,Health & Beauty,Dulcolax
2017614,31015884030,6.71,9.69,Toothpaste,Sensodyne
2017820,4910040022,18.5,26.99,Health & Beauty,Culturelle
2017994,30005445171,8.11,9.89,Vitamins & Supplements,Centrum
2018133,80995803460,48.85,97.69,First Aid,Medihoney
2018588,8525185004,16.83,25.29,,
2018596,8525185005,19.07,28.59,,
2018604,8525185006,30.5,45.79,,
2018612,8525185008,39.75,59.59,,
2018836,75475654050,3.71,5.89,Lotion & Moisturizer,Everyday Essentials
2019453,7061017595,31.22,46.89,,
2019461,7061017596,33.85,50.79,,
2019479,7061017597,32.6,48.89,,
2019487,7061017598,79.6,119.39,,
2019495,7061017599,79.2,118.79,,
2019503,7061017600,96.69,145.09,,
2019511,7061017601,74.51,111.79,,
2019529,7061017602,127.34,190.99,,
2019537,7061017603,105.6,158.39,,
2019545,7061017604,128.92,193.39,,
2019552,7061017605,99.35,148.99,,
2019578,7061017606,198.79,298.19,,
2019586,7061017607,166.39,249.59,,
2019594,7061017608,144.08,216.09,,
2019602,7061017609,206.45,309.69,,
2019610,7061017610,150.04,225.09,,
2019628,7061017611,108.94,163.39,,
2023414,31254717157,5.06,10.19,Fluorescent Tubes,
2027266,4746906323,8.49,12.89,Vitamins & Supplements,Natrol
2027324,31284355507,8.48,12.99,Health & Beauty,Bayer
2027332,34658190002,5.99,11.49,Health & Beauty,Salonpas
2028967,1910019430,5.6,8.99,Skin Care,Biore
2030104,65486601313,10.21,21.9,Messenger Bags,
2030328,4203710691,2.27,3.29,Vitamins & Supplements,Beano
2030690,85123500201,10.12,15.19,Lotion & Moisturizer,Skin MD
2031417,2220094020,2.04,3.19,Deodorant,Speed Stick
2031425,2220094021,2.2,3.19,Deodorant,Speed Stick
2031672,3600031803,17.89,3.39,Hand Sanitizers & Wipes,Huggies
2032746,8087817206,3.5,4.99,Shampoo & Conditioner,Pantene
2032753,8087817205,3.6,5.19,Shampoo & Conditioner,Pantene
2032787,1650055615,16.87,23.59,Vitamins & Supplements,One A Day
2032795,1650055614,7.04,10.29,Vitamins & Supplements,One A Day
2034270,72242932250,9.32,1.49,Windows,Awesome
2034742,72242932080,9.06,1,Saxophone Care & Cleaning,LA's Totally Awesome
2034759,72242932135,9.06,1,All-Purpose Cleaners,Awesome
2034775,72242964019,4.66,1.49,Saxophone Care & Cleaning,LA's TOTALLY AWESOME
2034783,72242996004,7,1.99,Bleach,LA's TOTALLY AWESOME
2034791,72242996008,7,1.99,Bleach,LA's TOTALLY AWESOME
2034916,80882910534,11.85,1.79,Dehumidifiers,Home Select
2035269,30045024213,11.73,15.69,Health & Beauty,Children's Zyrtec
2035939,31015883090,6.22,7.99,Toothpaste,Sensodyne
2036143,1650055531,5.78,10.29,Health & Beauty,Alka-Seltzer Plus
2036648,7379627104,33,49.99,Blood Pressure Monitors,Omron
2036879,5113121183,6.43,14.19,First Aid,Nexcare
2037075,30573016725,5.99,8.19,Health & Beauty,Advil
2037083,30573016743,9.99,12.49,Health & Beauty,Advil
2037109,9223760115,200.2,400.39,Health Care,Roscoe Medical
2037133,9223760335,32.8,65.59,,
2037141,9223760330,33.08,66.19,Nebulizers,BEK Medical
2037802,2571567113,14.19,5.39,Nasal Aspirators,Ezy Dose
2037810,2571568352,25.01,10.29,Personal Care,Flents
2037851,2571597429,27.32,10.39,Medical Tape & Bandages,Flents
2037877,2571523110,556,4.99,Glass,
2037919,2571566967,17.32,7.19,Books,
2038065,2571592002,182.69,17.29,Bracelets,Apothecary Products
2038081,2571500528,0.92,1.49,,
2038123,2571590502,7.44,16.89,Bracelets,Emerge-Alert
2038156,2318567767,594,2.99,,
2038164,2571502593,22.9,37.59,,
2038172,2318517079,1.1,2.49,,
2038198,9492244036,25.21,50.39,,
2038347,3600019317,46.7,17.99,Health & Beauty,Depend
2038354,3600019740,46.7,17.99,Personal Care,Depend
2039063,1111124092,5.13,6.19,Body Wash,AXE
2039071,1111124093,4.75,6.19,Body Wash,Axe
2039279,63125715863,15.89,28.29,Vitamins & Supplements,Renew Life
2039626,72242942001,11.49,1.29,Laundry Detergent,Awesome
2041283,4116705530,5.07,7.79,Lotion & Moisturizer,Gold Bond
2041325,4116705533,8.12,12.79,Lotion & Moisturizer,Gold Bond
2041341,3700052025,5.28,7.79,Shampoo & Conditioner,Head & Shoulders
2042109,89703700123,26.25,49.59,,
2042414,30521026963,7.91,11.49,Lotion & Moisturizer,Vaseline
2043016,36382450066,11.21,17.39,Health & Beauty,Mucinex
2043032,36382419320,13.4,20.99,Health & Beauty,Mucinex
2043388,31284355540,8.65,14.29,Health & Beauty,Bayer
2043776,30997118591,5.23,8.49,Deodorant,Mitchum
2045300,2052510446,22.65,34.39,Vitamins & Supplements,MegaRed
2046282,3076853300,6.25,9.49,Vitamins & Supplements,Sundown Naturals
2046290,3076853491,6.25,9.49,Vitamins & Supplements,Sundown Naturals
2046308,3076853503,5.73,8.69,Vitamins & Supplements,Sundown Naturals
2046456,81506701295,9.15,17.99,,
2046662,31283076216,52.36,85.89,,
2046753,74973516670,245.75,67.69,Medical Supplies,Ketocal
2047645,7431251547,9.64,15.09,Vitamins & Supplements,Nature's Bounty
2047660,7431253098,7.16,11.19,,
2047686,7431235710,13.59,21.69,Vitamins & Supplements,Nature's Bounty
2047694,7431251520,14.45,22.69,Vitamins & Supplements,Nature's Bounty
2047702,7431251697,12.41,19.49,Vitamins & Supplements,Nature's Bounty
2047710,7431251239,11.96,18.99,Vitamins & Supplements,Nature's Bounty
2047728,7431219491,9.82,15.39,Vitamins & Supplements,Nature's Bounty
2047819,3076852816,8.93,13.49,Vitamins & Supplements,Nature's Bounty
2048197,7431253545,5.96,10.49,Vitamins & Supplements,Nature's Bounty
2049112,76845512567,86.3,140.99,Health & Beauty,ConvaTec
2049146,7295908021,7.33,13.59,Skin Care,Prosacea
2049203,30000060006,0,0,,
2050664,9819300017,5.9,11.59,Lotion & Moisturizer,Vermont's Orginal
2051001,8541208225,0,0,,
2051688,74098527503,6.6,10.99,Folder Tabs,21st Century
2051738,7431202603,6.89,10.99,Vitamins & Supplements,Nature's Bounty
2052504,32859590060,48.15,81.59,,
2052868,88941143100,5.96,12.29,Health & Beauty,Charcocaps
2052876,88941143110,11.22,22.99,Health & Beauty,Charcocaps
2054245,1548276110,15.3,21.99,Blood Glucose Meters,Glucocard blood monitor
2054336,3076852958,7.12,10.79,Vitamins & Supplements,Sundown Naturals
2054377,3076852959,5.57,8.69,Vitamins & Supplements,Sundown Naturals
2054401,64015422762,90.61,149.49,,
2054419,64015422756,97.11,160.19,,
2054427,64015422764,90.61,149.49,,
2054435,64015422754,103.41,170.59,,
2054443,64015422760,90.61,149.49,,
2054450,64015422752,97.11,160.19,,
2054468,64015422758,90.61,149.49,,
2054476,64015422750,97.11,160.19,,
2054484,64015422734,137.04,205.59,,
2054500,64015422702,114.59,189.09,,
2054518,64015422686,126.67,208.99,,
2054583,30065036102,1.99,4.49,,
2054799,38484075100,102,163.89,,
2055341,77431495,8.52,11.49,,
2055358,77431773,8.52,11.49,,
2055366,77431653,8.52,11.49,,
2055374,77431668,7.24,11.49,,
2056018,85896100113,5.5,10.99,Eye Drops & Lubricants,TRP
2056612,81483201428,13.1,2.19,,
2056646,7431253086,9.52,15.99,,
2056851,949224437,357.5,396.9,,
2057503,2571567800,12.8,29.09,,
2059012,74098527531,8.58,10.99,Vitamins & Supplements,21st Century
2059046,7379627424,45.69,69.19,Blood Pressure Monitors,Omron
2059053,7379627604,63.44,84.59,Blood Pressure Monitors,Omron
2059178,2571567024,6.8,2.59,Glass,Ezy Dose
2059186,2571567008,10.56,3.99,Ear Syringes,Ezy Dose
2059194,2571567405,38.92,15.89,Personal Care,Ezy Dose
2059210,2571567012,3.73,1.49,Personal Care,Ezy Dose
2059293,2571566955,25.74,58.49,Apothecary Products,Magnifiers
2059301,2571567767,21.05,8.09,Cutters,Ezy Dose
2059376,7007440707,56.24,2.59,,
2059384,7007457271,56.5,15.69,,
2059392,7007457268,56.13,15.69,,
2059400,7007457272,56.5,15.69,,
2059731,7379627854,71.06,94.69,,
2060093,36382473016,2.64,6.29,,
2060101,36382474016,2.45,6.29,,
2060572,30132000211,3.39,6.09,,
2061430,2571597414,2.49,5.39,,
2061463,2571597494,2.81,6.09,,
2061703,2571576050,38.69,63.49,,
2061877,2571568090,3.04,7.59,,
2062149,4282550585,19.98,8.59,,
2062156,4282550586,19.98,8.59,,
2062172,4282550588,19.98,8.59,,
2062180,4282550589,19.98,8.59,,
2062214,4282550590,23.76,10.19,,
2062289,4282549832,39.36,16.79,,
2062297,4282549831,39.36,16.79,,
2062305,4282551376,39.36,16.79,,
2062628,64152800066,1.66,2.99,,
2062727,3700088700,17.36,3.79,,
2062735,3700088732,24.28,13.49,,
2062743,3700088761,40.02,17.09,,
2062776,3700088730,43.27,17.69,,
2063774,85767000204,5.51,9.49,,
2063824,4422461030,2.99,5.69,,
2064061,7524401000,48.58,5.49,,
2065456,4116708045,24.23,36.79,,
2065738,3600041313,49.5,14.69,,
2065761,3600041315,43.65,12.89,,
2066710,4116705510,3.42,6.39,,
2067304,30766749115,5.93,8.99,,
2068369,85123500208,13.64,22.79,,
2068401,31284355537,4.64,6.49,,
2068419,31284355565,7,8.59,,
2068427,31284355519,7.47,13.49,,
2070993,64015422306,141.68,233.79,,
2071009,64015422302,141.68,233.79,,
2071017,64015422400,163.81,270.29,,
2071025,64015422394,163.81,270.29,,
2071033,64015422398,163.81,270.29,,
2071041,64015422392,163.81,270.29,,
2071058,64015422304,141.68,233.79,,
2071066,64015422354,141.68,233.79,,
2071074,64015422300,141.68,233.79,,
2071082,31284355536,2.77,4.59,,
2071785,4203710560,2.79,5.09,,
2073070,4858210050,6.25,9.49,,
2073096,30045018660,8.55,13.49,,
2073278,7332430662,20.31,40.59,,
2073294,7332430520,24.38,48.79,,
2073732,3367460194,7.55,12.39,,
2073740,3367460195,7.55,12.39,,
2073757,3367460243,7.55,12.39,,
2073765,3367460244,7.55,12.39,,
2073781,76394805073,16.98,23.89,,
2073799,8346724624,5.92,13.49,,
2074003,65486600155,39.61,47.71,,
2074656,30487278401,66,105.29,,
2074706,63418810104,7.93,13.22,,
2075000,7205861078,4.79,8.19,,
2075042,7467664140,9.06,15.19,,
2075067,81892601018,11.82,18.29,,
2075075,81892601017,11.82,18.29,,
2075109,7205861080,7.36,12.69,,
2075158,7205861081,19.64,33.89,,
2075166,81892601019,11.82,18.29,,
2075455,2360103205,7.36,14.69,,
2075463,2360103206,7.38,14.79,,
2075661,31582110115,30.77,41.39,,
2076362,31011941504,2,5.09,,
2077766,30496048010,25.4,31.89,,
2078301,60600053749,9.28,15.19,,
2080166,8037602102,5.46,11.49,,
2080216,8037602103,5.46,11.49,,
2080240,73965660000,17,32.49,,
2080257,73965660011,14.85,28.39,,
2080265,73965660012,10,23.29,,
2080273,36765244335,10,16.39,,
2080281,36765000016,17,27.89,,
2080299,36765510713,40,65.59,,
2080307,36765244151,10,16.39,,
2080315,36765821611,10,16.39,,
2080323,36765013115,170,278.59,,
2080331,36765244359,12,19.69,,
2080349,36765244304,15,24.59,,
2080364,36765244274,16,26.19,,
2080372,36765244366,16,26.19,,
2080380,36765660005,6,9.89,,
2080513,4910040021,23.7,40.29,,
2080661,5459603840,5.65,11.29,,
2080745,2052596399,23.51,34.39,,
2081297,4815592224,8.65,1,,
2081396,4815592727,17.04,1.99,,
2081636,35230471304,20.61,33.79,,
2081644,35230471406,21.69,35.59,,
2082105,70084795668,44.06,66.75,,
2082246,7295937028,6.04,10.19,,
2082360,36916831009,0.83,1.49,,
2082386,9110810492,8.51,14.59,,
2082436,83124800301,4.07,7.99,,
2082790,64786520221,6.2,9.49,,
2082824,4116708050,4.99,10.19,,
2082881,74098527435,26.4,43.79,,
2083558,35880972904,12.13,19.29,,
2084002,36382459516,13.35,20.99,,
2086189,81655901098,1.06,1.49,,
2086304,75475613094,8.24,16.59,,
2086312,75475681058,2.48,4.99,,
2086320,75475681078,2.48,4.99,,
2086338,75475684010,4,7.99,,
2086445,1204403884,3.54,5.69,,
2086460,1204403891,3.54,5.69,,
2087138,30496058014,23.55,34.99,,
2087153,4203710304,3.93,6.09,,
2087161,4203710300,11.16,18.79,,
2087286,4203710363,8.33,13.19,,
2087302,30023449130,13.19,19.99,,
2087427,68289121019,49.88,97.99,,
2087666,3980011727,5.02,19.49,,
2089258,2571568255,6,14.69,,
2089316,2571566999,26.73,35.99,,
2089407,2571566976,6.33,14.59,,
2089449,2571567471,4.92,11.19,,
2089464,2571568405,3.58,8.39,,
2089530,88530400694,2.54,5.09,,
2090280,85714100496,6.28,9.99,,
2090298,85714100499,9.63,12.99,,
2090306,85714100498,9.63,12.99,,
2090371,74098527416,6.6,10.99,,
2090389,74098527413,13.2,21.89,,
2090397,74098527414,21.78,32.89,,
2090520,4203710372,3.59,5.89,,
2090553,4203710373,5.98,9.89,,
2090579,4203710427,5.53,8.99,,
2090587,4203710476,8.43,14.99,,
2090595,4203710475,7.81,14.99,,
2090652,22222222222,73.74,110.59,,
2090678,85714100497,6.28,9.99,,
2091361,4116705400,5.56,9.19,,
2091494,7940026616,2.85,4.29,,
2091502,7940025751,2.64,4.29,,
2092732,4203710479,5.84,11.79,,
2092930,4740064851,6.89,9.99,,
2093102,3700049694,6.02,9.49,,
2093110,3700022941,6.02,9.49,,
2093219,4203710298,5.52,8.39,,
2093243,4203710366,5.98,9.89,,
2093391,4203710358,3.67,5.39,,
2093417,4203710356,3.96,7.99,,
2093599,8680087271,10.15,14.19,,
2093607,8680087272,10.14,14.19,,
2093623,8680087274,10.14,14.19,,
2093748,9110810513,8.51,13.79,,
2094035,30766074680,13.86,2.89,,
2094134,4116701310,4.85,8.19,,
2094316,32420869762,29.76,39.79,,
2094381,30485025401,22.25,35.79,,
2094761,32390003809,11.1,16.49,,
2095016,7050106162,6.81,10.99,,
2095503,2360101755,8.95,13.99,,
2095701,30573013320,3.43,4.99,,
2095842,5113119855,12.05,24.79,,
2095859,5113119854,12.05,24.79,,
2095867,5113121006,7.4,14.89,,
2095883,5113121007,7.4,14.89,,
2096196,64786518572,5.75,9.49,,
2096212,64786518575,5.75,9.49,,
2096592,5113120049,24.1,49.59,,
2096600,5113120050,24.1,49.59,,
2097129,36382421366,11.29,18.79,,
2097160,31015884040,6.22,9.19,,
2097558,36382460064,8.49,15.29,,
2097780,1650055426,3.93,7.39,,
2097947,7431271950,7.54,12.79,,
2098424,68289121055,4.81,9.49,,
2099596,65486603946,35.2,52.79,,
2099935,30299393405,5.61,8.59,,
2100493,89866900201,4.79,7.59,,
2100535,3076800343,3.59,5.49,,
2100626,82238310450,32.53,64.99,,
2100865,74098522564,3.96,6.59,,
2101053,73547125044,4.54,7.49,,
2101061,31254730625,5.89,8.99,,
2101285,64015419785,59.74,89.69,,
2101319,31184505331,5.72,7.69,,
2101335,74098527089,8.58,13.19,,
2101657,64015419755,82.09,123.19,,
2101665,64015410835,67.11,110.69,,
2101822,31254730635,8,10.19,,
2102002,64015410830,89.93,143.69,,
2102358,60559200002,12.18,18.69,,
2102382,32586652813,4.59,7.79,,
2102457,3870321005,15.93,23.29,,
2102614,64015410815,87.75,140.19,,
2102788,2279691612,5.99,9.69,,
2102812,74098527290,9.9,16.49,,
2103042,3700009614,6.02,9.49,,
2103315,74098527306,5.94,9.89,,
2104339,7050105100,7.87,10.69,,
2104354,7050105105,5.24,7.69,,
2104586,4467720265,5.95,10.59,,
2105062,64015410825,89.93,148.39,,
2105989,64015410635,67.11,100.79,,
2107050,2318514436,3.76,8.59,,
2107209,64015410625,87.75,131.69,,
2107894,1571810430,21.03,28.79,,
2107902,65486600890,32.58,53.84,,
2108264,64015410905,90.33,149.09,,
2108314,82238310197,5.16,10.29,,
2110005,64015419805,52.95,84.59,,
2110237,7124911933,5.81,7.29,,
2111482,64015410795,109.89,175.59,,
2111797,64015410645,61.26,97.89,,
2112100,71591220711,3.06,4.19,,
2112142,2791700603,5.06,7.89,,
2112282,64015410805,103.07,164.69,,
2112316,85707400101,6.54,13.19,,
2112340,71591203710,5.63,7.39,,
2112506,7007457431,29.07,33.29,,
2112555,7124911929,5.81,7.29,,
2112605,1204438970,3.11,5.09,,
2113108,64015410800,109.89,175.59,,
2113934,7431216887,9.32,14.59,,
2114163,3076890526,5.46,8.29,,
2114742,64015410840,67.11,110.69,,
2116606,7124902051,5.81,7.29,,
2116671,64015410820,87.75,140.19,,
2119709,3160401496,7.22,12.19,,
2119899,38884772055,167.19,250.99,,
2119949,4116700623,9.68,13.89,,
2120319,38884773656,151.22,250.99,,
2121531,18606700014,13.74,23.64,,
2121747,33255144946,46.1,92.19,,
2121853,18606700016,13.74,23.64,,
2122117,18606700015,13.74,23.64,,
2122133,4116734031,3.65,6.49,,
2122331,75475654024,26.49,41.79,,
2122497,18606700024,13.74,23.64,,
2122612,75475662100,15.16,25.27,,
2122869,33255144934,52.19,60.59,,
2123099,35099121401,69.73,101.99,,
2123156,18606700021,13.74,23.64,,
2123388,18606700020,13.74,23.64,,
2123537,30696051154,4.14,8.49,,
2123727,75475674001,3.55,7.09,,
2123842,18606700019,13.74,23.64,,
2123909,35099121201,67.56,98.79,,
2124030,75475674003,3.55,7.09,,
2124279,18606700026,13.74,23.64,,
2124543,18606700029,13.74,23.64,,
2124949,87857300059,4.83,6.99,,
2124956,87857300057,7.69,11.99,,
2125581,2571567223,1.71,3.89,,
2125631,8087804235,3.6,5.19,,
2125680,75475635001,16.55,27.58,,
2125946,8087804238,3.5,4.99,,
2126324,8087804223,3.88,4.99,,
2126373,8087804222,3.6,5.19,,
2126381,75475635005,10.54,21.19,,
2126449,8087804225,3.5,4.99,,
2126613,75475662500,15.24,30.49,,
2127470,75475635009,18,35.99,,
2127561,3927831510,4.63,10.19,,
2127629,18736600430,7.42,20.19,,
2127686,75475662300,33.65,67.29,,
2127850,30696260760,6.99,12.49,,
2128114,75475635002,22.28,37.13,,
2128189,61672805000,9.63,20.49,,
2128619,75475651002,15.05,30.09,,
2129344,73221630069,10.12,15.99,,
2129617,36382401465,10.82,18.99,,
2129898,64601100102,6.6,10.99,,
2130573,30761016840,5.05,7.69,,
2130581,30761017840,5.66,8.19,,
2130730,8019630002,2.52,5.49,,
2131837,2571540005,5.48,9.39,,
2131977,36373633942,6.09,10.69,,
2133288,4116700133,7.74,12.69,,
2133353,30041060637,2.94,4.69,,
2133841,18606700052,12.44,18.69,,
2134377,31015808404,6.22,7.99,,
2134617,31015808406,8.19,11.49,,
2134716,76318914681,7.93,13.99,,
2135218,82238310153,19.6,32.79,,
2135234,30041060638,2.94,4.69,,
2135275,74512919412,45.69,91.39,,
2135390,76318914679,7.93,13.99,,
2135747,74512919418,45.69,91.39,,
2136018,74512919425,45.69,91.39,,
2136117,74512919431,45.69,91.39,,
2136125,74512919438,45.69,91.39,,
2136166,2360109750,27,46.59,,
2136208,74512919444,45.69,91.39,,
2136273,4116760632,6.91,10.79,,
2136547,74512919451,45.69,91.39,,
2136604,74512919457,45.69,91.39,,
2137107,2360109760,26.44,45.59,,
2137628,74512919464,45.69,91.39,,
2137701,74512918878,28.16,56.29,,
2137735,2360109770,25.9,44.69,,
2137792,74512918879,28.16,56.29,,
2137875,73107931050,5.21,10.39,,
2138279,74512918876,28.16,56.29,,
2138378,74512918877,28.16,56.29,,
2138386,74512918874,28.16,56.29,,
2138402,74512918875,28.16,56.29,,
2138444,74512918880,28.16,56.29,,
2138626,74512918881,28.16,56.29,,
2139111,74512918811,28.16,56.29,,
2139145,36373673005,4.24,6.99,,
2139319,30395207592,11.32,14.19,,
2139418,30225055050,2.29,6.19,,
2139699,38290001961,11.65,20.19,,
2139830,74512918813,28.16,56.29,,
2139863,74512918807,28.16,56.29,,
2139939,74512918809,28.16,56.29,,
2139947,74512918803,28.16,56.29,,
2140085,74512918805,28.16,56.29,,
2140119,74512918810,28.16,56.29,,
2140135,74512918812,28.16,56.29,,
2140143,74512918806,28.16,56.29,,
2140200,74512918808,28.16,56.29,,
2140242,2360109520,3.51,6.09,,
2140358,74512918802,28.16,56.29,,
2140622,6830568631,2.73,4.69,,
2140630,74512918804,28.16,56.29,,
2140655,81483201043,1.22,2.69,,
2140838,4116742333,9.24,12.89,,
2140879,38290006017,14.18,24.59,,
2141059,74512920359,28.16,56.29,,
2141117,74512920358,28.16,56.29,,
2141257,74512918846,28.16,56.29,,
2141315,74512918848,28.16,56.29,,
2141356,74512918842,28.16,56.29,,
2141604,74512918844,28.16,56.29,,
2141745,74512918838,28.16,56.29,,
2141760,74512918840,28.16,56.29,,
2142123,74512920361,28.16,56.29,,
2142339,74512920360,28.16,56.29,,
2142347,74512918852,42.5,84.99,,
2142354,74512918850,42.5,84.99,,
2142479,74512918856,42.5,84.99,,
2142511,74512918854,42.5,84.99,,
2142636,74512918860,42.5,84.99,,
2142651,74512918858,42.5,84.99,,
2142776,74512917571,20.73,41.49,,
2142784,74512917572,20.73,41.49,,
2142800,74512917573,20.73,41.49,,
2142826,78765103267,8.19,15.29,,
2142917,74512917574,20.73,41.49,,
2143089,74512917576,20.73,41.49,,
2143428,74512918391,20.73,41.49,,
2143683,74512918395,20.73,41.49,,
2143816,74512918399,20.73,41.49,,
2143915,74512918017,30.81,61.59,,
2143923,74512918018,30.81,61.59,,
2143964,74512918025,30.81,61.59,,
2144111,74512918026,30.81,61.59,,
2144145,74512918033,30.81,61.59,,
2144152,74512918034,30.81,61.59,,
2144293,74512918041,35.06,70.09,,
2144301,74512918042,35.06,70.09,,
2144392,74512918049,35.06,70.09,,
2144400,74512918050,35.06,70.09,,
2144418,74512918057,35.06,70.09,,
2144533,74512918058,35.06,70.09,,
2144541,74512918065,35.06,70.09,,
2144673,74512918066,35.06,70.09,,
2144814,74512918073,35.06,70.09,,
2144822,74512918074,35.06,70.09,,
2144848,74512918081,35.06,70.09,,
2144855,74512918082,35.06,70.09,,
2144970,74512917565,20.73,41.49,,
2144988,74512917566,20.73,41.49,,
2145076,74512917567,20.73,41.49,,
2145357,74512918241,20.73,41.49,,
2145373,74512918244,20.73,41.49,,
2145381,74512918247,20.73,41.49,,
2145605,9670515500,143.53,215.29,,
2145639,64015420338,344.69,568.69,,
2145662,9670515800,107.41,161.09,,
2145688,9670515900,92.41,144.79,,
2146926,74512919135,24.98,49.99,,
